tiempo,Em_Mt,id_futuro
2000,-65.94570942,id_futuro_407
2001,-66.57002968,id_futuro_407
2002,-56.9177178,id_futuro_407
2003,-69.35342554,id_futuro_407
2004,-64.22017798,id_futuro_407
2005,-63.16781914,id_futuro_407
2006,-65.86464056,id_futuro_407
2007,-54.83547569,id_futuro_407
2008,-54.56990956,id_futuro_407
2009,-57.67206523,id_futuro_407
2010,-64.49615671,id_futuro_407
2011,-59.04463864,id_futuro_407
2012,-58.1032636,id_futuro_407
2013,-64.77339325,id_futuro_407
2014,-56.90301891,id_futuro_407
2015,-46.55264505,id_futuro_407
2016,-60.61134026,id_futuro_407
2017,13.47715115,id_futuro_407
2018,-50.41284301,id_futuro_407
2019,-48.00690099,id_futuro_407
2020,-49.53094698,id_futuro_407
2021,-53.70570907,id_futuro_407
2022,-40.94016354,id_futuro_407
2023,-40.90039592,id_futuro_407
2024,-45.68421461,id_futuro_407
2025,-52.03361667,id_futuro_407
2026,-43.16767555,id_futuro_407
2027,-41.26156352,id_futuro_407
2028,-52.79017989,id_futuro_407
2029,-7.791681228,id_futuro_407
2030,-40.81045427,id_futuro_407
2031,-47.00243143,id_futuro_407
2032,-41.46011486,id_futuro_407
2033,-42.40153979,id_futuro_407
2034,-42.54150818,id_futuro_407
2035,-50.54159792,id_futuro_407
2036,-51.93337257,id_futuro_407
2037,-51.3046435,id_futuro_407
2038,-51.03037456,id_futuro_407
2039,-40.81068194,id_futuro_407
2040,-39.28596435,id_futuro_407
2041,-50.35527931,id_futuro_407
2042,-42.98598713,id_futuro_407
2043,-47.18502543,id_futuro_407
2044,-39.05525452,id_futuro_407
2045,-46.44953157,id_futuro_407
2046,-47.52147128,id_futuro_407
2047,-46.1201192,id_futuro_407
2048,-45.55182542,id_futuro_407
2049,-48.49109937,id_futuro_407
2050,-42.50404557,id_futuro_407
1990,-63.33224044,id_futuro_408
1991,-59.66992548,id_futuro_408
1992,-60.49756132,id_futuro_408
1993,-60.40270355,id_futuro_408
1994,-60.25809117,id_futuro_408
1995,-61.97127834,id_futuro_408
1996,-58.85718517,id_futuro_408
1997,-61.55841522,id_futuro_408
1998,-45.21235093,id_futuro_408
1999,-57.66985938,id_futuro_408
2000,-65.94570942,id_futuro_408
2001,-66.57002968,id_futuro_408
2002,-56.9177178,id_futuro_408
2003,-69.35342554,id_futuro_408
2004,-64.22017798,id_futuro_408
2005,-63.16781914,id_futuro_408
2006,-65.86464056,id_futuro_408
2007,-54.83547569,id_futuro_408
2008,-54.56990956,id_futuro_408
2009,-57.67206523,id_futuro_408
2010,-64.49615671,id_futuro_408
2011,-59.04463864,id_futuro_408
2012,-58.1032636,id_futuro_408
2013,-64.77339325,id_futuro_408
2014,-56.90301891,id_futuro_408
2015,-46.55264505,id_futuro_408
2016,-60.61134026,id_futuro_408
2017,13.47715115,id_futuro_408
2018,-50.41284301,id_futuro_408
2019,-48.00690099,id_futuro_408
2020,-49.53094698,id_futuro_408
2021,-52.61630333,id_futuro_408
2022,-54.51319269,id_futuro_408
2023,-45.2390366,id_futuro_408
2024,-53.54437757,id_futuro_408
2025,-44.44313242,id_futuro_408
2026,-41.23334662,id_futuro_408
2027,-41.45099345,id_futuro_408
2028,-51.26580123,id_futuro_408
2029,-52.57313785,id_futuro_408
2030,-46.82404368,id_futuro_408
2031,-40.977817,id_futuro_408
2032,-50.79454645,id_futuro_408
2033,-45.83760939,id_futuro_408
2034,-51.53106976,id_futuro_408
2035,-50.62763871,id_futuro_408
2036,-39.64427829,id_futuro_408
2037,-40.75444344,id_futuro_408
2038,-49.27117994,id_futuro_408
2039,-43.08702884,id_futuro_408
2040,-51.27148541,id_futuro_408
2041,-52.84368888,id_futuro_408
2042,-47.11829678,id_futuro_408
2043,-52.55421175,id_futuro_408
2044,-53.74192347,id_futuro_408
2045,-54.00396979,id_futuro_408
2046,-37.11911147,id_futuro_408
2047,-52.55053542,id_futuro_408
2048,-52.05617379,id_futuro_408
2049,-51.12121013,id_futuro_408
2050,-54.11732171,id_futuro_408
1990,-63.33224044,id_futuro_409
1991,-59.66992548,id_futuro_409
1992,-60.49756132,id_futuro_409
1993,-60.40270355,id_futuro_409
1994,-60.25809117,id_futuro_409
1995,-61.97127834,id_futuro_409
1996,-58.85718517,id_futuro_409
1997,-61.55841522,id_futuro_409
1998,-45.21235093,id_futuro_409
1999,-57.66985938,id_futuro_409
2000,-65.94570942,id_futuro_409
2001,-66.57002968,id_futuro_409
2002,-56.9177178,id_futuro_409
2003,-69.35342554,id_futuro_409
2004,-64.22017798,id_futuro_409
2005,-63.16781914,id_futuro_409
2006,-65.86464056,id_futuro_409
2007,-54.83547569,id_futuro_409
2008,-54.56990956,id_futuro_409
2009,-57.67206523,id_futuro_409
2010,-64.49615671,id_futuro_409
2011,-59.04463864,id_futuro_409
2012,-58.1032636,id_futuro_409
2013,-64.77339325,id_futuro_409
2014,-56.90301891,id_futuro_409
2015,-46.55264505,id_futuro_409
2016,-60.61134026,id_futuro_409
2017,13.47715115,id_futuro_409
2018,-50.41284301,id_futuro_409
2019,-48.00690099,id_futuro_409
2020,-49.53094698,id_futuro_409
2021,-55.19707375,id_futuro_409
2022,-54.79588421,id_futuro_409
2023,-53.13933536,id_futuro_409
2024,-40.88122472,id_futuro_409
2025,-54.57921806,id_futuro_409
2026,-45.14464832,id_futuro_409
2027,-44.16477797,id_futuro_409
2028,-52.78354847,id_futuro_409
2029,-40.56794969,id_futuro_409
2030,-51.15673801,id_futuro_409
2031,-52.03249574,id_futuro_409
2032,-48.08975619,id_futuro_409
2033,-39.59369406,id_futuro_409
2034,0.085110697,id_futuro_409
2035,-48.19330279,id_futuro_409
2036,-53.16392431,id_futuro_409
2037,-55.88402689,id_futuro_409
2038,-43.91443477,id_futuro_409
2039,-52.98940282,id_futuro_409
2040,-50.87503243,id_futuro_409
2041,-56.29965742,id_futuro_409
2042,-54.49284283,id_futuro_409
2043,-46.72917562,id_futuro_409
2044,-51.30556105,id_futuro_409
2045,-58.38968776,id_futuro_409
2046,-52.8287387,id_futuro_409
2047,-58.59495753,id_futuro_409
2048,-58.60272984,id_futuro_409
2049,-54.69762802,id_futuro_409
2050,3.059470822,id_futuro_409
1990,-63.33224044,id_futuro_410
1991,-59.66992548,id_futuro_410
1992,-60.49756132,id_futuro_410
1993,-60.40270355,id_futuro_410
1994,-60.25809117,id_futuro_410
1995,-61.97127834,id_futuro_410
1996,-58.85718517,id_futuro_410
1997,-61.55841522,id_futuro_410
1998,-45.21235093,id_futuro_410
1999,-57.66985938,id_futuro_410
2000,-65.94570942,id_futuro_410
2001,-66.57002968,id_futuro_410
2002,-56.9177178,id_futuro_410
2003,-69.35342554,id_futuro_410
2004,-64.22017798,id_futuro_410
2005,-63.16781914,id_futuro_410
2006,-65.86464056,id_futuro_410
2007,-54.83547569,id_futuro_410
2008,-54.56990956,id_futuro_410
2009,-57.67206523,id_futuro_410
2010,-64.49615671,id_futuro_410
2011,-59.04463864,id_futuro_410
2012,-58.1032636,id_futuro_410
2013,-64.77339325,id_futuro_410
2014,-56.90301891,id_futuro_410
2015,-46.55264505,id_futuro_410
2016,-60.61134026,id_futuro_410
2017,13.47715115,id_futuro_410
2018,-50.41284301,id_futuro_410
2019,-48.00690099,id_futuro_410
2020,-49.53094698,id_futuro_410
2021,-53.22986393,id_futuro_410
2022,-15.25460599,id_futuro_410
2023,-53.19394269,id_futuro_410
2024,-45.41190143,id_futuro_410
2025,-51.91403746,id_futuro_410
2026,-36.82260452,id_futuro_410
2027,-51.79853761,id_futuro_410
2028,-39.39589345,id_futuro_410
2029,-44.68876691,id_futuro_410
2030,-49.90435581,id_futuro_410
2031,-34.49857034,id_futuro_410
2032,-46.48074733,id_futuro_410
2033,-39.61265305,id_futuro_410
2034,-43.64925089,id_futuro_410
2035,-44.5944021,id_futuro_410
2036,-44.50741455,id_futuro_410
2037,-29.98111132,id_futuro_410
2038,-33.70710399,id_futuro_410
2039,-31.94539745,id_futuro_410
2040,-35.10647732,id_futuro_410
2041,-44.32490329,id_futuro_410
2042,-41.73366642,id_futuro_410
2043,-39.29191654,id_futuro_410
2044,-39.02491225,id_futuro_410
2045,-39.79800789,id_futuro_410
2046,-29.59784365,id_futuro_410
2047,-24.85195266,id_futuro_410
2048,-33.97503549,id_futuro_410
2049,-36.82547361,id_futuro_410
2050,-34.70229858,id_futuro_410
1990,-63.33224044,id_futuro_411
1991,-59.66992548,id_futuro_411
1992,-60.49756132,id_futuro_411
1993,-60.40270355,id_futuro_411
1994,-60.25809117,id_futuro_411
1995,-61.97127834,id_futuro_411
1996,-58.85718517,id_futuro_411
1997,-61.55841522,id_futuro_411
1998,-45.21235093,id_futuro_411
1999,-57.66985938,id_futuro_411
2000,-65.94570942,id_futuro_411
2001,-66.57002968,id_futuro_411
2002,-56.9177178,id_futuro_411
2003,-69.35342554,id_futuro_411
2004,-64.22017798,id_futuro_411
2005,-63.16781914,id_futuro_411
2006,-65.86464056,id_futuro_411
2007,-54.83547569,id_futuro_411
2008,-54.56990956,id_futuro_411
2009,-57.67206523,id_futuro_411
2010,-64.49615671,id_futuro_411
2011,-59.04463864,id_futuro_411
2012,-58.1032636,id_futuro_411
2013,-64.77339325,id_futuro_411
2014,-56.90301891,id_futuro_411
2015,-46.55264505,id_futuro_411
2016,-60.61134026,id_futuro_411
2017,13.47715115,id_futuro_411
2018,-50.41284301,id_futuro_411
2019,-48.00690099,id_futuro_411
2020,-49.53094698,id_futuro_411
2021,-42.98955209,id_futuro_411
2022,-45.29502837,id_futuro_411
2023,-42.12940554,id_futuro_411
2024,-43.76443046,id_futuro_411
2025,-48.06756473,id_futuro_411
2026,-53.74940615,id_futuro_411
2027,-49.12728497,id_futuro_411
2028,-53.20972033,id_futuro_411
2029,-51.71137095,id_futuro_411
2030,-49.00518821,id_futuro_411
2031,-55.20368048,id_futuro_411
2032,-55.81673445,id_futuro_411
2033,-42.25532511,id_futuro_411
2034,-55.8307646,id_futuro_411
2035,-49.68465142,id_futuro_411
2036,-53.03524078,id_futuro_411
2037,-58.48345422,id_futuro_411
2038,-57.01588272,id_futuro_411
2039,-46.9956819,id_futuro_411
2040,-51.95325345,id_futuro_411
2041,-58.63411836,id_futuro_411
2042,-58.18960318,id_futuro_411
2043,-59.12703069,id_futuro_411
2044,-46.85189707,id_futuro_411
2045,-56.34308987,id_futuro_411
2046,-63.71803844,id_futuro_411
2047,-57.60012692,id_futuro_411
2048,-59.99501768,id_futuro_411
2049,-16.76803994,id_futuro_411
2050,-56.14991141,id_futuro_411
1990,-63.33224044,id_futuro_412
1991,-59.66992548,id_futuro_412
1992,-60.49756132,id_futuro_412
1993,-60.40270355,id_futuro_412
1994,-60.25809117,id_futuro_412
1995,-61.97127834,id_futuro_412
1996,-58.85718517,id_futuro_412
1997,-61.55841522,id_futuro_412
1998,-45.21235093,id_futuro_412
1999,-57.66985938,id_futuro_412
2000,-65.94570942,id_futuro_412
2001,-66.57002968,id_futuro_412
2002,-56.9177178,id_futuro_412
2003,-69.35342554,id_futuro_412
2004,-64.22017798,id_futuro_412
2005,-63.16781914,id_futuro_412
2006,-65.86464056,id_futuro_412
2007,-54.83547569,id_futuro_412
2008,-54.56990956,id_futuro_412
2009,-57.67206523,id_futuro_412
2010,-64.49615671,id_futuro_412
2011,-59.04463864,id_futuro_412
2012,-58.1032636,id_futuro_412
2013,-64.77339325,id_futuro_412
2014,-56.90301891,id_futuro_412
2015,-46.55264505,id_futuro_412
2016,-60.61134026,id_futuro_412
2017,13.47715115,id_futuro_412
2018,-50.41284301,id_futuro_412
2019,-48.00690099,id_futuro_412
2020,-49.53094698,id_futuro_412
2021,-52.66030834,id_futuro_412
2022,-49.33904939,id_futuro_412
2023,-53.42727267,id_futuro_412
2024,-53.95244108,id_futuro_412
2025,-42.45692186,id_futuro_412
2026,-54.09002315,id_futuro_412
2027,-47.76856655,id_futuro_412
2028,-55.0337811,id_futuro_412
2029,-54.36283351,id_futuro_412
2030,-53.06538739,id_futuro_412
2031,-43.29715654,id_futuro_412
2032,-45.60486831,id_futuro_412
2033,-45.63337352,id_futuro_412
2034,-53.35401833,id_futuro_412
2035,-53.57877407,id_futuro_412
2036,-60.58434119,id_futuro_412
2037,-50.02122087,id_futuro_412
2038,-45.37749886,id_futuro_412
2039,-51.50594037,id_futuro_412
2040,-56.52413232,id_futuro_412
2041,-52.96176264,id_futuro_412
2042,-57.24943435,id_futuro_412
2043,-60.29295997,id_futuro_412
2044,-50.89035765,id_futuro_412
2045,-60.97783994,id_futuro_412
2046,-53.7847016,id_futuro_412
2047,-59.13685745,id_futuro_412
2048,-62.03776451,id_futuro_412
2049,-66.58170381,id_futuro_412
2050,-69.0543831,id_futuro_412
1990,-63.33224044,id_futuro_413
1991,-59.66992548,id_futuro_413
1992,-60.49756132,id_futuro_413
1993,-60.40270355,id_futuro_413
1994,-60.25809117,id_futuro_413
1995,-61.97127834,id_futuro_413
1996,-58.85718517,id_futuro_413
1997,-61.55841522,id_futuro_413
1998,-45.21235093,id_futuro_413
1999,-57.66985938,id_futuro_413
2000,-65.94570942,id_futuro_413
2001,-66.57002968,id_futuro_413
2002,-56.9177178,id_futuro_413
2003,-69.35342554,id_futuro_413
2004,-64.22017798,id_futuro_413
2005,-63.16781914,id_futuro_413
2006,-65.86464056,id_futuro_413
2007,-54.83547569,id_futuro_413
2008,-54.56990956,id_futuro_413
2009,-57.67206523,id_futuro_413
2010,-64.49615671,id_futuro_413
2011,-59.04463864,id_futuro_413
2012,-58.1032636,id_futuro_413
2013,-64.77339325,id_futuro_413
2014,-56.90301891,id_futuro_413
2015,-46.55264505,id_futuro_413
2016,-60.61134026,id_futuro_413
2017,13.47715115,id_futuro_413
2018,-50.41284301,id_futuro_413
2019,-48.00690099,id_futuro_413
2020,-49.53094698,id_futuro_413
2021,-44.86458312,id_futuro_413
2022,-53.78642418,id_futuro_413
2023,-53.62889512,id_futuro_413
2024,-54.63304995,id_futuro_413
2025,-52.40485742,id_futuro_413
2026,-45.306462,id_futuro_413
2027,-53.55221354,id_futuro_413
2028,-53.16363122,id_futuro_413
2029,-52.36749635,id_futuro_413
2030,-53.6283686,id_futuro_413
2031,-52.14167406,id_futuro_413
2032,-46.30790757,id_futuro_413
2033,-53.24289692,id_futuro_413
2034,-44.79720948,id_futuro_413
2035,-46.86279714,id_futuro_413
2036,-43.84908044,id_futuro_413
2037,-53.47947465,id_futuro_413
2038,-54.53654218,id_futuro_413
2039,-52.47808642,id_futuro_413
2040,-54.24402023,id_futuro_413
2041,-42.99792131,id_futuro_413
2042,-50.28780229,id_futuro_413
2043,-56.93857135,id_futuro_413
2044,-54.49977062,id_futuro_413
2045,-55.04031586,id_futuro_413
2046,-54.52500316,id_futuro_413
2047,-4.108446514,id_futuro_413
2048,-48.58162379,id_futuro_413
2049,-47.51555836,id_futuro_413
2050,-54.20179654,id_futuro_413
1990,-63.33224044,id_futuro_414
1991,-59.66992548,id_futuro_414
1992,-60.49756132,id_futuro_414
1993,-60.40270355,id_futuro_414
1994,-60.25809117,id_futuro_414
1995,-61.97127834,id_futuro_414
1996,-58.85718517,id_futuro_414
1997,-61.55841522,id_futuro_414
1998,-45.21235093,id_futuro_414
1999,-57.66985938,id_futuro_414
2000,-65.94570942,id_futuro_414
2001,-66.57002968,id_futuro_414
2002,-56.9177178,id_futuro_414
2003,-69.35342554,id_futuro_414
2004,-64.22017798,id_futuro_414
2005,-63.16781914,id_futuro_414
2006,-65.86464056,id_futuro_414
2007,-54.83547569,id_futuro_414
2008,-54.56990956,id_futuro_414
2009,-57.67206523,id_futuro_414
2010,-64.49615671,id_futuro_414
2011,-59.04463864,id_futuro_414
2012,-58.1032636,id_futuro_414
2013,-64.77339325,id_futuro_414
2014,-56.90301891,id_futuro_414
2015,-46.55264505,id_futuro_414
2016,-60.61134026,id_futuro_414
2017,13.47715115,id_futuro_414
2018,-50.41284301,id_futuro_414
2019,-48.00690099,id_futuro_414
2020,-49.53094698,id_futuro_414
2021,-44.50703498,id_futuro_414
2022,-52.57503396,id_futuro_414
2023,-54.19728762,id_futuro_414
2024,-53.02419319,id_futuro_414
2025,-39.74170297,id_futuro_414
2026,-52.04984327,id_futuro_414
2027,-51.29808783,id_futuro_414
2028,-39.2184118,id_futuro_414
2029,-51.39128574,id_futuro_414
2030,-51.08309987,id_futuro_414
2031,-41.61446279,id_futuro_414
2032,-50.76289646,id_futuro_414
2033,-40.29149324,id_futuro_414
2034,-44.54683436,id_futuro_414
2035,-50.86802291,id_futuro_414
2036,-42.4333643,id_futuro_414
2037,-49.17563197,id_futuro_414
2038,-41.86262759,id_futuro_414
2039,-41.01768692,id_futuro_414
2040,-50.51475548,id_futuro_414
2041,-51.23631666,id_futuro_414
2042,-49.33616103,id_futuro_414
2043,-41.70604755,id_futuro_414
2044,-51.64143249,id_futuro_414
2045,-42.64370085,id_futuro_414
2046,-43.91448807,id_futuro_414
2047,-51.12858597,id_futuro_414
2048,-49.61896297,id_futuro_414
2049,-39.27798239,id_futuro_414
2050,-54.64920994,id_futuro_414
1990,-63.33224044,id_futuro_415
1991,-59.66992548,id_futuro_415
1992,-60.49756132,id_futuro_415
1993,-60.40270355,id_futuro_415
1994,-60.25809117,id_futuro_415
1995,-61.97127834,id_futuro_415
1996,-58.85718517,id_futuro_415
1997,-61.55841522,id_futuro_415
1998,-45.21235093,id_futuro_415
1999,-57.66985938,id_futuro_415
2000,-65.94570942,id_futuro_415
2001,-66.57002968,id_futuro_415
2002,-56.9177178,id_futuro_415
2003,-69.35342554,id_futuro_415
2004,-64.22017798,id_futuro_415
2005,-63.16781914,id_futuro_415
2006,-65.86464056,id_futuro_415
2007,-54.83547569,id_futuro_415
2008,-54.56990956,id_futuro_415
2009,-57.67206523,id_futuro_415
2010,-64.49615671,id_futuro_415
2011,-59.04463864,id_futuro_415
2012,-58.1032636,id_futuro_415
2013,-64.77339325,id_futuro_415
2014,-56.90301891,id_futuro_415
2015,-46.55264505,id_futuro_415
2016,-60.61134026,id_futuro_415
2017,13.47715115,id_futuro_415
2018,-50.41284301,id_futuro_415
2019,-48.00690099,id_futuro_415
2020,-49.53094698,id_futuro_415
2021,-54.1499042,id_futuro_415
2022,-42.55884166,id_futuro_415
2023,-52.47299556,id_futuro_415
2024,-54.30063037,id_futuro_415
2025,-45.50475223,id_futuro_415
2026,-47.10947262,id_futuro_415
2027,-39.930091,id_futuro_415
2028,-50.20365311,id_futuro_415
2029,-42.55709376,id_futuro_415
2030,-22.11072956,id_futuro_415
2031,-49.87772527,id_futuro_415
2032,-49.70717785,id_futuro_415
2033,-51.26654016,id_futuro_415
2034,-48.30404957,id_futuro_415
2035,-47.89874043,id_futuro_415
2036,-43.20694035,id_futuro_415
2037,-48.73180396,id_futuro_415
2038,-51.23536233,id_futuro_415
2039,-50.13448298,id_futuro_415
2040,-47.59205809,id_futuro_415
2041,-45.93753961,id_futuro_415
2042,-50.20933075,id_futuro_415
2043,-39.64829938,id_futuro_415
2044,-46.63774847,id_futuro_415
2045,-43.40542906,id_futuro_415
2046,-45.64444229,id_futuro_415
2047,-54.90277796,id_futuro_415
2048,-40.78940955,id_futuro_415
2049,-49.7724108,id_futuro_415
2050,-45.01786382,id_futuro_415
1990,-63.33224044,id_futuro_416
1991,-59.66992548,id_futuro_416
1992,-60.49756132,id_futuro_416
1993,-60.40270355,id_futuro_416
1994,-60.25809117,id_futuro_416
1995,-61.97127834,id_futuro_416
1996,-58.85718517,id_futuro_416
1997,-61.55841522,id_futuro_416
1998,-45.21235093,id_futuro_416
1999,-57.66985938,id_futuro_416
2000,-65.94570942,id_futuro_416
2001,-66.57002968,id_futuro_416
2002,-56.9177178,id_futuro_416
2003,-69.35342554,id_futuro_416
2004,-64.22017798,id_futuro_416
2005,-63.16781914,id_futuro_416
2006,-65.86464056,id_futuro_416
2007,-54.83547569,id_futuro_416
2008,-54.56990956,id_futuro_416
2009,-57.67206523,id_futuro_416
2010,-64.49615671,id_futuro_416
2011,-59.04463864,id_futuro_416
2012,-58.1032636,id_futuro_416
2013,-64.77339325,id_futuro_416
2014,-56.90301891,id_futuro_416
2015,-46.55264505,id_futuro_416
2016,-60.61134026,id_futuro_416
2017,13.47715115,id_futuro_416
2018,-50.41284301,id_futuro_416
2019,-48.00690099,id_futuro_416
2020,-49.53094698,id_futuro_416
2021,-53.90214067,id_futuro_416
2022,-24.57441464,id_futuro_416
2023,-47.69978144,id_futuro_416
2024,-54.66839074,id_futuro_416
2025,-54.30474385,id_futuro_416
2026,-45.22579451,id_futuro_416
2027,-42.64774588,id_futuro_416
2028,-51.69266811,id_futuro_416
2029,-41.41315111,id_futuro_416
2030,-41.81878628,id_futuro_416
2031,-53.60780338,id_futuro_416
2032,-45.22949402,id_futuro_416
2033,-51.37824165,id_futuro_416
2034,-54.71494795,id_futuro_416
2035,-52.82287301,id_futuro_416
2036,-44.42057274,id_futuro_416
2037,-48.29677267,id_futuro_416
2038,-52.1981979,id_futuro_416
2039,-49.25200171,id_futuro_416
2040,-48.04025534,id_futuro_416
2041,-48.03731088,id_futuro_416
